Reaction_ID,RAS
EX_fucfucfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucgalacglcgalgluside_hs[e],NaN
EX_fucgal14acglcgalgluside_hs[e],NaN
EX_fucgalfucgalacglcgalgluside_hs[e],NaN
EX_fucgalgbside_hs[e],NaN
EX_fuc_L[e],NaN
EX_galacglcgalgbside_hs[e],NaN
EX_galfuc12gal14acglcgalgluside_hs[e],NaN
EX_galfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalgalthcrm_hs[e],NaN
EX_gbside_hs[e],NaN
EX_gchola[e],NaN
EX_gd1b2_hs[e],NaN
EX_gd1c_hs[e],NaN
EX_gdp[e],NaN
EX_gluala[e],NaN
EX_glyc_S[e],NaN
EX_glygn2[e],NaN
EX_glygn4[e],NaN
EX_glygn5[e],NaN
EX_gmp[e],NaN
EX_gp1c_hs[e],NaN
EX_gp1calpha_hs[e],NaN
EX_gq1b_hs[e],NaN
EX_gq1balpha_hs[e],NaN
EX_gsn[e],NaN
EX_gt1a_hs[e],NaN
EX_gthox[e],NaN
EX_gthrd[e],NaN
EX_gtp[e],NaN
EX_h2o2[e],NaN
EX_ha[e],NaN
EX_ha_pre1[e],NaN
EX_hco3[e],NaN
EX_hcoumarin[e],NaN
EX_hdca[e],NaN
EX_hdcea[e],NaN
EX_hestratriol[e],NaN
EX_hexc[e],NaN
EX_hista[e],NaN
EX_hom_L[e],NaN
EX_hpdca[e],NaN
EX_hspg[e],NaN
EX_htaxol[e],NaN
EX_i[e],NaN
EX_idp[e],NaN
EX_imp[e],NaN
EX_inost[e],NaN
EX_ksi[e],NaN
EX_ksi_deg1[e],NaN
EX_ksii_core2[e],NaN
EX_ksii_core4[e],NaN
EX_lac_D[e],NaN
EX_Lcystin[e],NaN
EX_leuktrA4[e],NaN
EX_leuktrB4[e],NaN
EX_leuktrC4[e],NaN
EX_leuktrD4[e],NaN
EX_leuktrE4[e],NaN
EX_leuktrF4[e],NaN
EX_lgnc[e],NaN
EX_limnen[e],NaN
EX_lipoate[e],NaN
EX_lneldc[e],NaN
EX_lnlc[e],NaN
EX_lnlnca[e],NaN
EX_lnlncg[e],NaN
EX_lpchol_hs[e],NaN
EX_mag_hs[e],NaN
EX_meoh[e],NaN
EX_mercplaccys[e],NaN
EX_mthgxl[e],NaN
EX_n2m2nmasn[e],NaN
EX_nad[e],NaN
EX_nadp[e],NaN
EX_ncam[e],NaN
EX_nifedipine[e],NaN
EX_no[e],NaN
EX_npthl[e],NaN
EX_nrpphr[e],NaN
EX_nrpphrsf[e],NaN
EX_nrvnc[e],NaN
EX_o2s[e],NaN
EX_oagd3_hs[e],NaN
EX_oagt3_hs[e],NaN
EX_ocdca[e],NaN
EX_ocdcea[e],NaN
EX_octa[e],NaN
EX_omeprazole[e],NaN
EX_onpthl[e],NaN
EX_oxa[e],NaN
EX_paf_hs[e],NaN
EX_pchol_hs[e],NaN
EX_pe_hs[e],NaN
EX_peplys[e],NaN
EX_perillyl[e],NaN
EX_pglyc_hs[e],NaN
EX_pheacgln[e],NaN
EX_phyQ[e],NaN
EX_phyt[e],NaN
EX_prgstrn[e],NaN
EX_prostgd2[e],NaN
EX_prostge1[e],NaN
EX_prostge2[e],NaN
EX_prostgf2[e],NaN
EX_ps_hs[e],NaN
EX_ptdca[e],NaN
EX_rbt[e],NaN
EX_retfa[e],NaN
EX_retinol[e],NaN
EX_retinol_9_cis[e],NaN
EX_retinol_cis_11[e],NaN
EX_retn[e],NaN
EX_retnglc[e],NaN
EX_Rtotal[e],NaN
EX_Rtotal2[e],NaN
EX_Rtotal3[e],NaN
EX_s2l2fn2m2masn[e],NaN
EX_s2l2n2m2masn[e],NaN
EX_sarcs[e],NaN
EX_sl_L[e],NaN
EX_spc_hs[e],NaN
EX_sph1p[e],NaN
EX_sphs1p[e],NaN
EX_srtn[e],NaN
EX_strch1[e],NaN
EX_strch2[e],NaN
EX_strdnc[e],NaN
EX_tag_hs[e],NaN
EX_tagat_D[e],NaN
EX_taxol[e],NaN
EX_tchola[e],NaN
EX_tcynt[e],NaN
EX_tdchola[e],NaN
EX_tethex3[e],NaN
EX_tetpent3[e],NaN
EX_tetpent6[e],NaN
EX_tettet6[e],NaN
EX_thf[e],NaN
EX_thmmp[e],NaN
EX_thmtp[e],NaN
EX_thym[e],NaN
EX_thyox_L[e],NaN
EX_tmndnc[e],NaN
EX_tolbutamide[e],NaN
EX_triodthy[e],NaN
EX_triodthysuf[e],NaN
EX_tststerone[e],NaN
EX_tststeroneglc[e],NaN
EX_tststerones[e],NaN
EX_tsul[e],NaN
EX_ttdca[e],NaN
EX_txa2[e],NaN
EX_tymsf[e],NaN
EX_Tyr_ggn[e],NaN
EX_udp[e],NaN
EX_ump[e],NaN
EX_urate[e],NaN
EX_utp[e],NaN
EX_vacc[e],NaN
EX_vitd3[e],NaN
EX_whddca[e],NaN
EX_whhdca[e],NaN
EX_whtststerone[e],NaN
EX_whttdca[e],NaN
EX_xolest_hs[e],NaN
EX_xolest2_hs[e],NaN
EX_xoltri24[e],NaN
EX_xoltri25[e],NaN
EX_xoltri27[e],NaN
EX_xylt[e],NaN
EX_yvite[e],NaN
F1Atg,NaN
F1PGT,16
FACOAL140i,207.3333
FACOAL150,521
FACOAL160i,526
FACOAL170,521
FACOAL180i,442
FACOAL1812,207.3333
FACOAL1813,207.3333
FACOAL181i,522.3333
FACOAL1821,498.6666
FACOAL1822,207.3333
FACOAL1831,503.3333
FACOAL1832,207.3333
FACOAL184,207.3333
FACOAL191,3.6667
FACOAL200,207.3333
FACOAL203,207.3333
FACOAL204,605
FACOAL2042,207.3333
FACOAL205,207.3333
FACOAL206,3.6667
FACOAL224,207.3333
FACOAL2251,207.3333
FACOAL2252,207.3333
FACOAL226,207.3333
FACOAL240,207.3333
FACOAL241,207.3333
FACOAL244_1,207.3333
FACOAL245_1,207.3333
FACOAL245_2,207.3333
FACOAL246_1,207.3333
FACOAL260,207.3333
FACOAL40im,0
FACOAL80i,231
FADDP,22
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,326
FAEL184,326
FAEL204,326
FAEL205,326
FAH1,0.33333
FAH2,0.33333
FAH3,0.33333
FALDH,0.66667
FALDtly,NaN
FALDtm,NaN
FAOXC11,23
FAOXC140,24
FAOXC150m,24
FAOXC160,24
FAOXC16080m,24
FAOXC16080x,78.6668
FAOXC161802m,24
FAOXC16180m,24
FAOXC170m,23
FAOXC180,48
FAOXC180x,78.6668
FAOXC1811601m,24
FAOXC1811602m,24
FAOXC1811603m,24
FAOXC182806m,24
FAOXC18280m,24
FAOXC183803m,24
FAOXC183806m,24
FAOXC183806x,78.6668
FAOXC18480m,24
FAOXC18480x,78.6668
FAOXC200180m,24
FAOXC200180x,78.6668
FAOXC2031836m,24
FAOXC204,48
FAOXC204184m,24
FAOXC2051843m,24
FAOXC2051843x,78.6668
FAOXC2242046m,24
FAOXC2242046x,78.6668
FAOXC2251836m,24
FAOXC2251836x,78.6668
FAOXC2252053m,24
FAOXC2252053x,78.6668
FAOXC226,24
FAOXC226205m,24
FAOXC226205x,78.6668
FAOXC240200x,78.6668
FAOXC241181x,78.6668
FAOXC2442246x,78.6668
FAOXC2452253x,78.6668
FAOXC2452256x,78.6668
FAOXC246226x,78.6668
FAOXC260240x,78.6668
FAOXC80,24
FAS100COA,852
FAS120COA,852
FAS140COA,852
FAS160COA,852
FAS180COA,852
FAS80COA_L,851.3333
FATP1t,180.3334
FATP2t,67.3334
FATP3t,67.3334
FATP4t,5.3333
FATP5t,5.3333
FATP6t,9
FATP7t,9
FATP8t,9
FATP9t,9
FBA4,49.3332
FBA5,0.33333
FBP26,165.3334
FCLTm,62
FCOAH,NaN
FDH,9.3333
FE2t,NaN
FE2tm,NaN
FE3R2e,75.3333
FK,12.6667
FKYNH,36
FOLR2,155.3333
FOLt2,164.6666
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FPGS2,47.6667
FPGS2m,47.6667
FPGS3,47.6667
FPGS3m,47.6667
FPGS4,47.6667
FPGS4m,47.6667
FPGS5,47.6667
FPGS5m,47.6667
FPGS6,47.6667
FPGS6m,47.6667
FPGS7m,47.6667
FPGS8,47.6667
FPGS8m,47.6667
FPGS9,47.6667
FPGS9m,47.6667
FPGSm,47.6667
FRDPtc,NaN
FRDPtr,NaN
FRUt1r,31.6667
FTHFDH,88
FTHFLm,542.3333
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,80
FUCASE2ly,15.6667
FUCASEe,80
FUCASEly,15.6667
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUMAC,33.6667
FUMm,82
FUMSO3tm,13.6667
FUMSO4tm,13.6667
FUMtm,13.6667
FUMTSULtm,13.6667
FUT11g,25.3333
FUT12g,25.3333
FUT14g,25.3333
FUT15g,25.3333
FUT16g,25.3333
FUT17g,25.3333
FUT18g,25.3333
FUT32g,0
FUT33g,0
FUT34g,0
FUT35g,0
FUT910g,19
FUT911g,19
FUT91g,19
FUT92g,19
FUT93g,19
FUT94g,19
FUT95g,19
FUT96g,19
FUT97g,19
FUT98g,19
FUT99g,19
G14T18g,896.0001
G14T19g,896.0001
G14T20g,896.0001
G14T21g,896.0001
G14T2g,896.0001
G14T3g,896.0001
G14T4g,896.0001
G14T5g,896.0001
G3PD2m,123.3333
G5SADrm,NaN
G5SDym,130
G6PDH1rer,44
G6PDH2rer,502.3333
G6PPer,82.6667
G6Pter,22.6667
GABAVESSEC,0.33333
GACMTRc,24
GACPAILter,NaN
GAL3ST11,0.33333
GAL3ST12,0.33333
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,113.6667
GALASE11ly,113.6667
GALASE12ly,113.6667
GALASE13ly,113.6667
GALASE14ly,113.6667
GALASE15ly,113.6667
GALASE16ly,113.6667
GALASE17ly,113.6667
GALASE18ly,113.6667
GALASE19ly,113.6667
GALASE1ly,113.6667
GALASE20ly,113.6667
GALASE3ly,113.6667
GALASE4ly,113.6667
GALASE5ly,113.6667
GALASE6ly,113.6667
GALASE7ly,113.6667
GALASE8ly,113.6667
GALASE9ly,113.6667
GALC,72.3333
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,97.3333
GALGT2,97.3333
GALGT3,97.3333
GALGT4,97.3333
GALNACT1g,132.6667
GALNACT2g,258.6667
GALNACT3g,258.6667
GALNACT4g,258.6667
GALNACT5g,258.6667
GALNTg,1014.3333
GALOR,174.6667
GALSIDEtg,NaN
GALSIDEtl,NaN
GALt1r,280
GALT2g,17.3333
GALTg,19
GALtly,NaN
GAMt1r,156.3333
GAMYe,14.6667
GAO1,11.3333
GAO1g,11.3333
GAO2,11.3333
GAO2g,11.3333
GARFT,526.6666
GASNASE2ly,14
GASNASE3ly,14
GASNASEly,14
GBA,398.3335
GBAl,398.3335
GBGT1,4.3333
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDDm,498
GCC2am,1
GCC2bim,1
GCC2cm,1
GCCam,1
GCCbim,1
GCCcm,1
GCHOLAt,39.9999
GCHOLAt2,4.6667
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,12
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,65.3333
GDPtg,NaN
GFUCS,96
GGH_10FTHF5GLUe,45.6667
GGH_10FTHF5GLUl,45.6667
GGH_10FTHF6GLUe,45.6667
GGH_10FTHF6GLUl,45.6667
GGH_10FTHF7GLUe,45.6667
GGH_10FTHF7GLUl,45.6667
GGH_5DHFe,45.6667
GGH_5DHFl,45.6667
GGH_5THFe,45.6667
GGH_5THFl,45.6667
GGH_6DHFe,45.6667
GGH_6DHFl,45.6667
GGH_6THFe,45.6667
GGH_6THFl,45.6667
GGH_7DHFe,45.6667
GGH_7DHFl,45.6667
GGH_7THFe,45.6667
GGH_7THFl,45.6667
GGLUCT,57
GGNG,52
GGT_L,NaN
GGT5r,0.33333
GGT6,NaN
GHMT2rm,268.6667
GHMT3,268.6667
GLACO,220.3334
GLACter,NaN
GLAl,35.6667
GLB1,113.6667
GLBRAN,68
GLCAASE1ly,79.3333
GLCAASE4ly,79.3333
GLCAASE5ly,79.3333
GLCAASE6ly,79.3333
GLCAASE7ly,79.3333
GLCAASE8ly,96.3333
GLCAASE9ly,79.3333
GLCAE1g,NaN
GLCAE2g,112.3333
GLCAT2g,140.6667
GLCAT3g,140.6667
GLCAT4g,140.6667
GLCAT5g,140.6667
GLCAT6g,429.3334
GLCAT7g,429.3334
GLCAT8g,429.3334
GLCAT9g,429.3334
GLCATg,75.3334
GLCMter,NaN
GLCNACASE1ly,19.6667
GLCNACASE2ly,19.6667
GLCNACASE3ly,19.6667
GLCNACASE4ly,19.6667
GLCNACASE5ly,19.6667
GLCNACDASg,725
GLCNACT1g,233
GLCNACT2g,496.0001
GLCNACT3g,496.0001
GLCNACT4g,496.0001
GLCNACT5g,496.0001
GLCt1r,481.0001
GLCt2_2,0.33333
GLCter,NaN
GLCtg,4
GLCtly,NaN
GLCURter,NaN
GLCURtly,17.3333
GLDBRAN,460.0002
GLGNS1,52
GLNALANaEx,376
GLNASNNaEx,376
GLNCYSNaEx,376
GLNLASEer,NaN
GLNSERNaEx,376
GLNTHRNaEx,376
GLNtm,NaN
GLNtN1,2.3333
GLPASE1,189.3333
GLPASE2,189.3333
GLRASE,NaN
GLU5Km,130
GLUCYS,56
GLUDC,4
GLUDxm,198.3334
GLUDym,198.3334
GluForTx,12.6666
GLUNm,456
GLUt2m,120
GLUt6,58.6667
GLUt7l,NaN
GLUTCOADHm,21.3334
GLUtr,NaN
GLUVESSEC,12
GLXO2p,0
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,1.3333
GLYATm,77
GLYBt4_2_r,0.66667
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,111.6667
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCtm,NaN
GLYCTO1p,0
GLYKm,13.3333
GLYOp,NaN
GLYOXm,16.3333
GLYt4,605.6667
GLYt7_211_r,113.3334
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,0.33333
GMPtg,NaN
GMPtn,NaN
GNDer,212.3333
GNMT,0.33333
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,122.6666
GPIAT,106.3333
GPIDA2er,70.6667
GPIDAer,70.6667
GPIMTer_U,24.3333
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTTx,29.3333
GSNt,135.3334
GSNt4,3
GSNtl,13.3333
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,108.3333
GTHOm,108.3333
GTHP,1168.6667
GTHPe,381.6666
GTHPm,789.3333
GTHRDt,NaN
GTHRDtr,NaN
GTHS,59.3333
GTMLTe,7.6666
GUACYC,97.9999
GUAD,0
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3Dm,8
H2ETer,116
H2MTer_U,31.3333
H2O2syn,36.3333
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,0
H2Otn,NaN
H2Otp,NaN
H3ETer,116
H3MTer_U,12
H4ET3er,149.3333
H4ETer,116
H5MTer_U,31.3333
H6_ET2er,63
H6ET3er,149.3333
H6_ETer,116
H6MTer_U,0.33333
H7ET2er,63
H7_ETer,116
H7MTer_U,0.33333
H7_TAer,20.6667
H8TAer,20.6667
HACD1m,120.3333
HACD1x,98
HACD9m,97.3333
HAS1,38.6666
HAS2,38.6666
HAtly,NaN
HBZOPT10m,44.6667
HCO3_CLt,109
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,5.3333
HDCEAtr,3.6667
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX10,1399.0002
HEX4,1399.0002
HEXCCOAtx,NaN
HEXCt,NaN
HGNTOR,0.66667
HIBDm,85.6667
HISDC,0
HISt4,112
HISTASE,36.6666
HISTAtu,63.3333
HISTAVESSEC,5.6667
HIStiDF,486
HIStN1,1
HKt,0
HKYNH,0.66667
HMGCOASi,320.6666
HMGCOASim,0
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,16.6666
HMGLx,1.3333
HOMt4,211.6667
HOXG,80
HPACtr,NaN
HPCLx,0
HPDCACRNCPT1,16.3333
HPDCACRNCPT2,14
HPDCACRNt,1.6667
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,1286.3332
HPYRRy,111.6667
HPYRtp,NaN
HRETNtn,NaN
HS1ly,41.3333
HS2ly,41.3333
HS3ly,41.3333
HS4ly,41.3333
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0.66666
HSD11B2r,1
HSD17B1,20.6667
HSD17B2r,0.66667
HSD17B42x,77
HSD17B4x,77
HSD17B7r,11.3333
HSD17B8r,0.66667
HSD17B9r,11.3333
HSD3A1r,1.3333
HSD3A2r,1.3333
HSD3B11,0
HSD3B11r,0
HSD3B12r,0
HSD3B13,0
HSD3B13r,0
HSD3B2r,0
HSD3B3r,0
HSD3B7P,2
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htr,NaN
Htx,NaN
HXANtx,NaN
HYPOE,1.3333
HYPTROX,NaN
ICDHxm,132
ICDHy,77.3333
ICDHyp,77.3333
ICDHyrm,14
IDHPOXOX2b,3.3333
IDHPOXOX3,3.3333
IDHPOXOX4,3.3333
IDHPOXOXb,3.3333
IDOAASE1ly,6.3333
IDOAASE2ly,6.3333
IDOAASE3ly,6.3333
IDOAASE4ly,6.3333
IDOURtly,17.3333
IDPtn,NaN
ILEt4,115
ILEt5m,NaN
ILETAm,40
ILEtec,34
INOSTO,1
INSt,135.3334
INSt4,3
INSTt2r,12.6667
INSTt4,348
IPDDIx,24.3333
IPDPtx,NaN
It,0.33333
ITCOAL1m,53.6667
ITCOALm,23
ITPtn,NaN
KAS8,852
KCC2t,341.6667
KCCt,352.3334
KDNH,NaN
KHK,10
KHK2,10
KHK3,10
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSItly,NaN
Kt3g,125.3333
KYN,0.66667
KYN3OX,0.33333
KYNAKGAT,46.6667
KYNATESYN,NaN
LACZe,63
LALDO,0.66667
LAPCOAl,59
LCADi_D,337.6667
LCADim,498
LCAT1e,22.6667
LCTStg,NaN
LCYSTAT,117
LCYSTCBOXL,11.3333
LDH_Lm,1161.6666
LEUKTRA4t,0
LEUKTRA4tr,NaN
LEUKTRB4t,0
LEUKTRB4tr,NaN
LEUKTRC4t,28.6666
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,0
LEUKTRF4t,0
LEUt4,820.0001
LEUt5m,NaN
LEUTAm,40
LEUtec,34
LFORKYNHYD,0.66667
LGNCCOAtx,NaN
LGNCt,3.6667
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,127
L_LACDcm,1.3333
L_LACtcm,0
L_LACtm,65.3333
LNELDCCPT1,20.3333
LNELDCCPT2,14
LNELDCCRNt,1.6667
LNELDCt,NaN
LNLCCPT1,20.3333
LNLCCPT2,14
LNLCCRNt,1.6667
LNLCt,5.3333
LNLNCACPT1,20.3333
LNLNCACPT2,14
LNLNCACRNt,1.6667
LNLNCAt,5.3333
LNLNCGCPT1,20.3333
LNLNCGCPT2,14
LNLNCGCRNt,1.6667
LNLNCGt,5.3333
LNS14DM,0
LNSTLSr,151
LPASE,3
LPCHOLt,NaN
LPCOXp,2.6667
LPS,39.3333
LPS2,28.3333
LPS2e,1.6667
LPS3,122.6666
LPS3e,1.6667
LPS4e,0.33333
LRAT,0
LRAT1,NaN
LRAT2,NaN
LSTO1r,52
LSTO2r,52.3333
LTA4H,76.6667
LTC4CP,NaN
LTC4Sr,62.6667
LTD4DP,NaN
LTDCL,0
LYSOXp,NaN
LYSt4,175
LYStiDF,697.6667
LYStip,NaN
LYStm,34.3333
LYStn,NaN
M4BTAer,20.6667
M4CET3er,149.3333
MACACI,219
MACOXO,104.6666
MAGt,NaN
MALSO3tm,13.6667
MALSO4tm,13.6667
MALTe,14.6667
MALTly,74.6667
MALtm,13.6667
MALTSULtm,13.6667
MALTt1r,238
MANt1r,260.3333
MANtly,NaN
MAOLNOR,36.6666
MAOX,43.3333
MCCCrm,31
MCD,8
MCDm,8
MCDp,8
MCITS,NaN
MCLACCYSR,NaN
MCLOR,1286.9999
MCPST,100.3333
MDHm,354.3333
MDRPD,NaN
ME1m,98.3333
ME2,47.6667
ME2m,103.3333
MECOALm,23
MECOAS1m,53.6667
MELATN23DOX,0
MELATNOX,6.6667
MEOHt2,NaN
MEOHtly,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,132.3333
METLEUex,2.6667
METS,113
METt4,182.6667
METtec,34
MEVK1x,21.6667
MGACONm,NaN
MGCHrm,8
MGSA,NaN
MGSA2,NaN
MHISOR,64
MI1345PP,488.6665
MI134P4P,NaN
MI134PP,24.6667
MI13PP,NaN
MI145PK,56.3333
MI145PP,488.6665
MI14P4P,NaN
MI14PP,24.6667
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PS,2.6667
MI34PP,306.6667
MINOHPtn,NaN
MLTG1,17.3333
MLTG1e,14.6667
MLTG1ly,74.6667
MMCDm,8
MMEm,6.3333
MMMm,30.6667
MMSAD1m,19
MMSAD3m,19
MMTSADm,NaN
MOGAT,0
MTAP,88.3333
MTHFCm,655.3333
MTHFD2m,482.3333
MTHFDm,1024.6666
MTHGXLt,NaN
N2M2NMASNtly,NaN
N3Tg,199.6667
N4Tg,NaN
NABTNO,265.3334
NACASPAH,1.3333
NACASPtm,NaN
NACHEX10ly,164
NACHEX11ly,78
NACHEX12ly,164
NACHEX13ly,164
NACHEX14ly,164
NACHEX15ly,164
NACHEX16ly,164
NACHEX17ly,164
NACHEX18ly,78
NACHEX19ly,164
NACHEX1ly,164
NACHEX20ly,164
NACHEX21ly,164
NACHEX22ly,164
NACHEX23ly,164
NACHEX24ly,164
NACHEX25ly,164
NACHEX26ly,164
NACHEX27ly,164
NACHEX2ly,164
NACHEX3ly,78
NACHEX4ly,78
NACHEX5ly,78
NACHEX6ly,164
NACHEX7ly,164
NACHEX8ly,164
NACHEX9ly,164
NACHEXA10ly,78
NACHEXA11ly,78
NACHEXA12ly,78
NACHEXA13ly,78
NACHEXA14ly,78
NACHEXA15ly,78
NACHEXA16ly,78
NACHEXA17ly,78
NACHEXA18ly,78
NACHEXA19ly,78
NACHEXA1ly,78
NACHEXA20ly,78
NACHEXA21ly,78
NACHEXA22ly,78
NACHEXA2ly,78
NACHEXA3ly,78
NACHEXA4ly,78
NACHEXA5ly,78
NACHEXA6ly,78
NACHEXA7ly,78
NACHEXA8ly,78
NACHEXA9ly,78
NACUP,NaN
NADHtpu,NaN
NADHtru,NaN
NADNe,0.33333
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,0.33333
NADPtru,NaN
NADPtxu,NaN
NADtn,NaN
NADtru,NaN
NAGA2ly,76.3333
NAGAlby,NaN
NAGAly,76.3333
NAGLCAly,NaN
NAHCO3_HCLt,35.3333
NAIt,0
NaKt,8.9999
NAt,348.3333
NAt3_1g,125.3333
NAt5,84.9999
NAtx,NaN
NBAHH_ir,137
NCAMUP,NaN
NCCt,0
NCKt,60.3333
NCNt,54.3333
NDP10ex,316.3334
NDP3ex,316.3334
NDP6,50
NDP7er,604.6667
NDP7ex,316.3334
NDP7g,219.3333
NDP8,97.3333
NDP8ex,316.3334
NDPK10,382.6667
NDPK10n,62.6666
NDPK1m,261
NDPK1n,62.6666
NDPK2n,62.6666
NDPK3m,261
NDPK3n,62.6666
NDPK4m,114.3333
NDPK4n,62.6666
NDPK5m,261
NDPK5n,62.6666
NDPK6m,261
NDPK6n,62.6666
NDPK7m,114.3333
NDPK7n,62.6666
NDPK8m,261
NDPK8n,62.6666
NDPK9n,62.6666
NH4t3r,0
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,131.3333
NKCCt,131.3333
NMNATm,1.3333
NMNATn,15.3333
NMNATr,21.3333
NMNS,105
NMNtn,NaN
NNATn,15.3333
NNMT,356
NORANMT,0.66667
NOS1,55
NOS2,55
NOt,NaN
NP1,46.3333
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,17.9999
NRPPHRt4_2_r,0
NRPPHRtu,3.3333
NRPPHRVESSEC,5.6667
NRVNCCOAtx,NaN
NS26T2g,1.3333
NS26Tg,1.3333
NTD12,35
NTD1m,1.6667
NTD2e,0.33333
NTD2l,59
NTD4e,2
NTD4l,59
NTD5l,59
NTD5m,1.6667
NTD7e,2
NTD7l,59
NTD9e,2
NTD9l,59
NTP3e,316.3334
NTPP10,40
NTPP9,40
O16G1e,0
O16G2e,0
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
