Reaction_ID,RAS
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucgalacglcgalgluside_hs[e],NaN
EX_fucgal14acglcgalgluside_hs[e],NaN
EX_fucgalfucgalacglcgalgluside_hs[e],NaN
EX_fucgalgbside_hs[e],NaN
EX_fuc_L[e],NaN
EX_galacglcgalgbside_hs[e],NaN
EX_galfuc12gal14acglcgalgluside_hs[e],NaN
EX_galfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalgalthcrm_hs[e],NaN
EX_gbside_hs[e],NaN
EX_gchola[e],NaN
EX_gd1b2_hs[e],NaN
EX_gd1c_hs[e],NaN
EX_gdp[e],NaN
EX_gluala[e],NaN
EX_glyc_S[e],NaN
EX_glygn2[e],NaN
EX_glygn4[e],NaN
EX_glygn5[e],NaN
EX_gmp[e],NaN
EX_gp1c_hs[e],NaN
EX_gp1calpha_hs[e],NaN
EX_gq1b_hs[e],NaN
EX_gq1balpha_hs[e],NaN
EX_gsn[e],NaN
EX_gt1a_hs[e],NaN
EX_gthox[e],NaN
EX_gthrd[e],NaN
EX_gtp[e],NaN
EX_h2o2[e],NaN
EX_ha[e],NaN
EX_ha_pre1[e],NaN
EX_hco3[e],NaN
EX_hcoumarin[e],NaN
EX_hdca[e],NaN
EX_hdcea[e],NaN
EX_hestratriol[e],NaN
EX_hexc[e],NaN
EX_hista[e],NaN
EX_hom_L[e],NaN
EX_hpdca[e],NaN
EX_hspg[e],NaN
EX_htaxol[e],NaN
EX_i[e],NaN
EX_idp[e],NaN
EX_imp[e],NaN
EX_inost[e],NaN
EX_ksi[e],NaN
EX_ksi_deg1[e],NaN
EX_ksii_core2[e],NaN
EX_ksii_core4[e],NaN
EX_lac_D[e],NaN
EX_Lcystin[e],NaN
EX_leuktrA4[e],NaN
EX_leuktrB4[e],NaN
EX_leuktrC4[e],NaN
EX_leuktrD4[e],NaN
EX_leuktrE4[e],NaN
EX_leuktrF4[e],NaN
EX_lgnc[e],NaN
EX_limnen[e],NaN
EX_lipoate[e],NaN
EX_lneldc[e],NaN
EX_lnlc[e],NaN
EX_lnlnca[e],NaN
EX_lnlncg[e],NaN
EX_lpchol_hs[e],NaN
EX_mag_hs[e],NaN
EX_meoh[e],NaN
EX_mercplaccys[e],NaN
EX_mthgxl[e],NaN
EX_n2m2nmasn[e],NaN
EX_nad[e],NaN
EX_nadp[e],NaN
EX_ncam[e],NaN
EX_nifedipine[e],NaN
EX_no[e],NaN
EX_npthl[e],NaN
EX_nrpphr[e],NaN
EX_nrpphrsf[e],NaN
EX_nrvnc[e],NaN
EX_o2s[e],NaN
EX_oagd3_hs[e],NaN
EX_oagt3_hs[e],NaN
EX_ocdca[e],NaN
EX_ocdcea[e],NaN
EX_octa[e],NaN
EX_omeprazole[e],NaN
EX_onpthl[e],NaN
EX_oxa[e],NaN
EX_paf_hs[e],NaN
EX_pchol_hs[e],NaN
EX_pe_hs[e],NaN
EX_peplys[e],NaN
EX_perillyl[e],NaN
EX_pglyc_hs[e],NaN
EX_pheacgln[e],NaN
EX_phyQ[e],NaN
EX_phyt[e],NaN
EX_prgstrn[e],NaN
EX_prostgd2[e],NaN
EX_prostge1[e],NaN
EX_prostge2[e],NaN
EX_prostgf2[e],NaN
EX_ps_hs[e],NaN
EX_ptdca[e],NaN
EX_rbt[e],NaN
EX_retfa[e],NaN
EX_retinol[e],NaN
EX_retinol_9_cis[e],NaN
EX_retinol_cis_11[e],NaN
EX_retn[e],NaN
EX_retnglc[e],NaN
EX_Rtotal[e],NaN
EX_Rtotal2[e],NaN
EX_Rtotal3[e],NaN
EX_s2l2fn2m2masn[e],NaN
EX_s2l2n2m2masn[e],NaN
EX_sarcs[e],NaN
EX_sl_L[e],NaN
EX_spc_hs[e],NaN
EX_sph1p[e],NaN
EX_sphs1p[e],NaN
EX_srtn[e],NaN
EX_strch1[e],NaN
EX_strch2[e],NaN
EX_strdnc[e],NaN
EX_tag_hs[e],NaN
EX_tagat_D[e],NaN
EX_taxol[e],NaN
EX_tchola[e],NaN
EX_tcynt[e],NaN
EX_tdchola[e],NaN
EX_tethex3[e],NaN
EX_tetpent3[e],NaN
EX_tetpent6[e],NaN
EX_tettet6[e],NaN
EX_thf[e],NaN
EX_thmmp[e],NaN
EX_thmtp[e],NaN
EX_thym[e],NaN
EX_thyox_L[e],NaN
EX_tmndnc[e],NaN
EX_tolbutamide[e],NaN
EX_triodthy[e],NaN
EX_triodthysuf[e],NaN
EX_tststerone[e],NaN
EX_tststeroneglc[e],NaN
EX_tststerones[e],NaN
EX_tsul[e],NaN
EX_ttdca[e],NaN
EX_txa2[e],NaN
EX_tymsf[e],NaN
EX_Tyr_ggn[e],NaN
EX_udp[e],NaN
EX_ump[e],NaN
EX_urate[e],NaN
EX_utp[e],NaN
EX_vacc[e],NaN
EX_vitd3[e],NaN
EX_whddca[e],NaN
EX_whhdca[e],NaN
EX_whtststerone[e],NaN
EX_whttdca[e],NaN
EX_xolest_hs[e],NaN
EX_xolest2_hs[e],NaN
EX_xoltri24[e],NaN
EX_xoltri25[e],NaN
EX_xoltri27[e],NaN
EX_xylt[e],NaN
EX_yvite[e],NaN
F1Atg,NaN
F1PGT,17.3333
FACOAL140i,253
FACOAL150,617.6667
FACOAL160i,622.0001
FACOAL170,617.6667
FACOAL180i,532.3334
FACOAL1812,253
FACOAL1813,253
FACOAL181i,619.3334
FACOAL1821,595.6667
FACOAL1822,253
FACOAL1831,598.3334
FACOAL1832,253
FACOAL184,253
FACOAL191,2.6667
FACOAL200,253
FACOAL203,253
FACOAL204,707.3334
FACOAL2042,253
FACOAL205,253
FACOAL206,2.6667
FACOAL224,253
FACOAL2251,253
FACOAL2252,253
FACOAL226,253
FACOAL240,253
FACOAL241,253
FACOAL244_1,253
FACOAL245_1,253
FACOAL245_2,253
FACOAL246_1,253
FACOAL260,253
FACOAL40im,0
FACOAL80i,276.6667
FADDP,18
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,371.3333
FAEL184,371.3333
FAEL204,371.3333
FAEL205,371.3333
FAH1,0
FAH2,0
FAH3,0
FALDH,0.33333
FALDtly,NaN
FALDtm,NaN
FAOXC11,21.6667
FAOXC140,22
FAOXC150m,22
FAOXC160,22
FAOXC16080m,22
FAOXC16080x,82.6668
FAOXC161802m,22
FAOXC16180m,22
FAOXC170m,21.6667
FAOXC180,44.0001
FAOXC180x,82.6668
FAOXC1811601m,22
FAOXC1811602m,22
FAOXC1811603m,22
FAOXC182806m,22
FAOXC18280m,22
FAOXC183803m,22
FAOXC183806m,22
FAOXC183806x,82.6668
FAOXC18480m,22
FAOXC18480x,82.6668
FAOXC200180m,22
FAOXC200180x,82.6668
FAOXC2031836m,22
FAOXC204,44.0001
FAOXC204184m,22
FAOXC2051843m,22
FAOXC2051843x,82.6668
FAOXC2242046m,22
FAOXC2242046x,82.6668
FAOXC2251836m,22
FAOXC2251836x,82.6668
FAOXC2252053m,22
FAOXC2252053x,82.6668
FAOXC226,22
FAOXC226205m,22
FAOXC226205x,82.6668
FAOXC240200x,82.6668
FAOXC241181x,82.6668
FAOXC2442246x,82.6668
FAOXC2452253x,82.6668
FAOXC2452256x,82.6668
FAOXC246226x,82.6668
FAOXC260240x,82.6668
FAOXC80,22
FAS100COA,1305
FAS120COA,1305
FAS140COA,1305
FAS160COA,1305
FAS180COA,1305
FAS80COA_L,1304.6667
FATP1t,239.9999
FATP2t,88.3333
FATP3t,88.3333
FATP4t,6
FATP5t,6
FATP6t,8.6667
FATP7t,8.6667
FATP8t,8.6667
FATP9t,8.6667
FBA4,70.6666
FBA5,1
FBP26,201.3333
FCLTm,70
FCOAH,NaN
FDH,13.3333
FE2t,NaN
FE2tm,NaN
FE3R2e,89
FK,18.3333
FKYNH,38
FOLR2,191
FOLt2,201.3334
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FPGS2,64
FPGS2m,64
FPGS3,64
FPGS3m,64
FPGS4,64
FPGS4m,64
FPGS5,64
FPGS5m,64
FPGS6,64
FPGS6m,64
FPGS7m,64
FPGS8,64
FPGS8m,64
FPGS9,64
FPGS9m,64
FPGSm,64
FRDPtc,NaN
FRDPtr,NaN
FRUt1r,39.6666
FTHFDH,80
FTHFLm,590
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,86.3333
FUCASE2ly,11
FUCASEe,86.3333
FUCASEly,11
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUMAC,45.6667
FUMm,95
FUMSO3tm,22
FUMSO4tm,22
FUMtm,22
FUMTSULtm,22
FUT11g,10.3333
FUT12g,10.3333
FUT14g,10.3333
FUT15g,10.3333
FUT16g,10.3333
FUT17g,10.3333
FUT18g,10.3333
FUT32g,0
FUT33g,0
FUT34g,0
FUT35g,0
FUT910g,18.3333
FUT911g,18.3333
FUT91g,18.3333
FUT92g,18.3333
FUT93g,18.3333
FUT94g,18.3333
FUT95g,18.3333
FUT96g,18.3333
FUT97g,18.3333
FUT98g,18.3333
FUT99g,18.3333
G14T18g,1051
G14T19g,1051
G14T20g,1051
G14T21g,1051
G14T2g,1051
G14T3g,1051
G14T4g,1051
G14T5g,1051
G3PD2m,168.3333
G5SADrm,NaN
G5SDym,177.6667
G6PDH1rer,46
G6PDH2rer,594
G6PPer,103.6667
G6Pter,33.6667
GABAVESSEC,0
GACMTRc,38
GACPAILter,NaN
GAL3ST11,0.33333
GAL3ST12,0.33333
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,116
GALASE11ly,116
GALASE12ly,116
GALASE13ly,116
GALASE14ly,116
GALASE15ly,116
GALASE16ly,116
GALASE17ly,116
GALASE18ly,116
GALASE19ly,116
GALASE1ly,116
GALASE20ly,116
GALASE3ly,116
GALASE4ly,116
GALASE5ly,116
GALASE6ly,116
GALASE7ly,116
GALASE8ly,116
GALASE9ly,116
GALC,63
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,117.3333
GALGT2,117.3333
GALGT3,117.3333
GALGT4,117.3333
GALNACT1g,115
GALNACT2g,269.3333
GALNACT3g,269.3333
GALNACT4g,269.3333
GALNACT5g,269.3333
GALNTg,1144.6666
GALOR,238.3333
GALSIDEtg,NaN
GALSIDEtl,NaN
GALt1r,333.3332
GALT2g,21
GALTg,26.6667
GALtly,NaN
GAMt1r,167.9999
GAMYe,16
GAO1,16
GAO1g,16
GAO2,16
GAO2g,16
GARFT,529.3334
GASNASE2ly,16.6667
GASNASE3ly,16.6667
GASNASEly,16.6667
GBA,425
GBAl,425
GBGT1,3.6667
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDDm,621
GCC2am,0.66667
GCC2bim,0.66667
GCC2cm,0.66667
GCCam,0.66667
GCCbim,0.66667
GCCcm,0.66667
GCHOLAt,47.3333
GCHOLAt2,5.6667
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,12
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,74.3333
GDPtg,NaN
GFUCS,116.6667
GGH_10FTHF5GLUe,42
GGH_10FTHF5GLUl,42
GGH_10FTHF6GLUe,42
GGH_10FTHF6GLUl,42
GGH_10FTHF7GLUe,42
GGH_10FTHF7GLUl,42
GGH_5DHFe,42
GGH_5DHFl,42
GGH_5THFe,42
GGH_5THFl,42
GGH_6DHFe,42
GGH_6DHFl,42
GGH_6THFe,42
GGH_6THFl,42
GGH_7DHFe,42
GGH_7DHFl,42
GGH_7THFe,42
GGH_7THFl,42
GGLUCT,70
GGNG,62.6667
GGT_L,NaN
GGT5r,1.3333
GGT6,NaN
GHMT2rm,258.6667
GHMT3,258.6667
GLACO,284.0001
GLACter,NaN
GLAl,40.6667
GLB1,116
GLBRAN,79.3333
GLCAASE1ly,72.6667
GLCAASE4ly,72.6667
GLCAASE5ly,72.6667
GLCAASE6ly,72.6667
GLCAASE7ly,72.6667
GLCAASE8ly,82.6667
GLCAASE9ly,72.6667
GLCAE1g,NaN
GLCAE2g,121
GLCAT2g,173.3333
GLCAT3g,173.3333
GLCAT4g,173.3333
GLCAT5g,173.3333
GLCAT6g,537.3334
GLCAT7g,537.3334
GLCAT8g,537.3334
GLCAT9g,537.3334
GLCATg,83.3334
GLCMter,NaN
GLCNACASE1ly,29
GLCNACASE2ly,29
GLCNACASE3ly,29
GLCNACASE4ly,29
GLCNACASE5ly,29
GLCNACDASg,783.6667
GLCNACT1g,296.6667
GLCNACT2g,616.3334
GLCNACT3g,616.3334
GLCNACT4g,616.3334
GLCNACT5g,616.3334
GLCt1r,543.9997
GLCt2_2,0
GLCter,NaN
GLCtg,8.3333
GLCtly,NaN
GLCURter,NaN
GLCURtly,14.6667
GLDBRAN,546
GLGNS1,62.6667
GLNALANaEx,270.6667
GLNASNNaEx,270.6667
GLNCYSNaEx,270.6667
GLNLASEer,NaN
GLNSERNaEx,270.6667
GLNTHRNaEx,270.6667
GLNtm,NaN
GLNtN1,3
GLPASE1,214.9999
GLPASE2,214.9999
GLRASE,NaN
GLU5Km,177.6667
GLUCYS,76.3333
GLUDC,5.6667
GLUDxm,214.6667
GLUDym,214.6667
GluForTx,15.3334
GLUNm,738.3333
GLUt2m,153.6667
GLUt6,63.6667
GLUt7l,NaN
GLUTCOADHm,37.3334
GLUtr,NaN
GLUVESSEC,5
GLXO2p,0
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,2
GLYATm,77.6667
GLYBt4_2_r,2
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,136
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCtm,NaN
GLYCTO1p,0
GLYKm,15.6667
GLYOp,NaN
GLYOXm,17.6667
GLYt4,580.6666
GLYt7_211_r,94.6666
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,0
GMPtg,NaN
GMPtn,NaN
GNDer,248
GNMT,1.6667
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,171
GPIAT,121.6667
GPIDA2er,70
GPIDAer,70
GPIMTer_U,27.3333
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTTx,48.3333
GSNt,166.3333
GSNt4,4
GSNtl,14
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,156.3333
GTHOm,156.3333
GTHP,1470.3335
GTHPe,434.3333
GTHPm,998.3334
GTHRDt,NaN
GTHRDtr,NaN
GTHS,88.3333
GTMLTe,9.3333
GUACYC,108.3333
GUAD,0
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3Dm,10
H2ETer,115.3334
H2MTer_U,28.6667
H2O2syn,35.3333
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,0.33333
H2Otn,NaN
H2Otp,NaN
H3ETer,115.3334
H3MTer_U,9.3333
H4ET3er,175.0001
H4ETer,115.3334
H5MTer_U,28.6667
H6_ET2er,81
H6ET3er,175.0001
H6_ETer,115.3334
H6MTer_U,1
H7ET2er,81
H7_ETer,115.3334
H7MTer_U,1
H7_TAer,22.3333
H8TAer,22.3333
HACD1m,137
HACD1x,117
HACD9m,125
HAS1,38.3333
HAS2,38.3333
HAtly,NaN
HBZOPT10m,41.3333
HCO3_CLt,127
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,6
HDCEAtr,2.6667
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX10,1402.3332
HEX4,1402.3332
HEXCCOAtx,NaN
HEXCt,NaN
HGNTOR,0.66667
HIBDm,87.3333
HISDC,0
HISt4,136.3333
HISTASE,39.9999
HISTAtu,81.3333
HISTAVESSEC,9
HIStiDF,435.3333
HIStN1,2
HKt,0
HKYNH,1.3333
HMGCOASi,503.3334
HMGCOASim,0
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,14.3334
HMGLx,0.66667
HOMt4,167.6667
HOXG,92.6666
HPACtr,NaN
HPCLx,0
HPDCACRNCPT1,12.6665
HPDCACRNCPT2,16.6667
HPDCACRNt,1.6667
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,1780.0002
HPYRRy,136
HPYRtp,NaN
HRETNtn,NaN
HS1ly,42
HS2ly,42
HS3ly,42
HS4ly,42
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0.66666
HSD11B2r,2.3333
HSD17B1,20.6667
HSD17B2r,1
HSD17B42x,88.6667
HSD17B4x,88.6667
HSD17B7r,19
HSD17B8r,1
HSD17B9r,19
HSD3A1r,0.33333
HSD3A2r,0.33333
HSD3B11,0
HSD3B11r,0
HSD3B12r,0
HSD3B13,0
HSD3B13r,0
HSD3B2r,0
HSD3B3r,0
HSD3B7P,3.3333
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htr,NaN
Htx,NaN
HXANtx,NaN
HYPOE,3
HYPTROX,NaN
ICDHxm,166.0002
ICDHy,121
ICDHyp,121
ICDHyrm,14
IDHPOXOX2b,10
IDHPOXOX3,10
IDHPOXOX4,10
IDHPOXOXb,10
IDOAASE1ly,6.6667
IDOAASE2ly,6.6667
IDOAASE3ly,6.6667
IDOAASE4ly,6.6667
IDOURtly,14.6667
IDPtn,NaN
ILEt4,139
ILEt5m,NaN
ILETAm,40.6667
ILEtec,27.3333
INOSTO,0.66667
INSt,166.3333
INSt4,4
INSTt2r,12
INSTt4,361.3333
IPDDIx,25.6667
IPDPtx,NaN
It,0.66667
ITCOAL1m,51.6667
ITCOALm,32.3333
ITPtn,NaN
KAS8,1305
KCC2t,398.6666
KCCt,406.6666
KDNH,NaN
KHK,14.6666
KHK2,14.6666
KHK3,14.6666
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSItly,NaN
Kt3g,163
KYN,1.3333
KYN3OX,0.33333
KYNAKGAT,57.3333
KYNATESYN,NaN
LACZe,59
LALDO,0.33333
LAPCOAl,63.6667
LCADi_D,432.6668
LCADim,621
LCAT1e,26.3333
LCTStg,NaN
LCYSTAT,144.3333
LCYSTCBOXL,20
LDH_Lm,1629.0001
LEUKTRA4t,0
LEUKTRA4tr,NaN
LEUKTRB4t,0
LEUKTRB4tr,NaN
LEUKTRC4t,33.6666
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,0
LEUKTRF4t,0
LEUt4,751.6666
LEUt5m,NaN
LEUTAm,40.6667
LEUtec,27.3333
LFORKYNHYD,1.3333
LGNCCOAtx,NaN
LGNCt,2.6667
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,166.3333
L_LACDcm,0.66667
L_LACtcm,0
L_LACtm,63
LNELDCCPT1,15.9998
LNELDCCPT2,16.6667
LNELDCCRNt,1.6667
LNELDCt,NaN
LNLCCPT1,15.9998
LNLCCPT2,16.6667
LNLCCRNt,1.6667
LNLCt,6
LNLNCACPT1,15.9998
LNLNCACPT2,16.6667
LNLNCACRNt,1.6667
LNLNCAt,6
LNLNCGCPT1,15.9998
LNLNCGCPT2,16.6667
LNLNCGCRNt,1.6667
LNLNCGt,6
LNS14DM,0
LNSTLSr,218
LPASE,4
LPCHOLt,NaN
LPCOXp,3.3333
LPS,38.3333
LPS2,27.3333
LPS2e,2.3333
LPS3,129.3334
LPS3e,2.3333
LPS4e,0
LRAT,0.33333
LRAT1,NaN
LRAT2,NaN
LSTO1r,60.3333
LSTO2r,60.3333
LTA4H,91.3333
LTC4CP,NaN
LTC4Sr,80.6667
LTD4DP,NaN
LTDCL,0
LYSOXp,NaN
LYSt4,217.6666
LYStiDF,603
LYStip,NaN
LYStm,50.6667
LYStn,NaN
M4BTAer,22.3333
M4CET3er,175.0001
MACACI,254.0001
MACOXO,153.6667
MAGt,NaN
MALSO3tm,22
MALSO4tm,22
MALTe,16
MALTly,91.3333
MALtm,22
MALTSULtm,22
MALTt1r,277.3333
MANt1r,311.9999
MANtly,NaN
MAOLNOR,43
MAOX,46.9999
MCCCrm,43.3333
MCD,8.6667
MCDm,8.6667
MCDp,8.6667
MCITS,NaN
MCLACCYSR,NaN
MCLOR,1779.3335
MCPST,109.3333
MDHm,414.3333
MDRPD,NaN
ME1m,116
ME2,61.6667
ME2m,123
MECOALm,32.3333
MECOAS1m,51.6667
MELATN23DOX,0.33333
MELATNOX,3.3333
MEOHt2,NaN
MEOHtly,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,154.9999
METLEUex,3.3333
METS,139.6667
METt4,226.6666
METtec,27.3333
MEVK1x,28.3333
MGACONm,NaN
MGCHrm,12.6667
MGSA,NaN
MGSA2,NaN
MHISOR,69.3332
MI1345PP,579.6666
MI134P4P,NaN
MI134PP,24.6667
MI13PP,NaN
MI145PK,59.6666
MI145PP,579.6666
MI14P4P,NaN
MI14PP,24.6667
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PS,7
MI34PP,297.3333
MINOHPtn,NaN
MLTG1,18
MLTG1e,16
MLTG1ly,91.3333
MMCDm,8.6667
MMEm,7
MMMm,38.6667
MMSAD1m,24.3333
MMSAD3m,24.3333
MMTSADm,NaN
MOGAT,0
MTAP,103
MTHFCm,551.3333
MTHFD2m,373.3333
MTHFDm,963.3333
MTHGXLt,NaN
N2M2NMASNtly,NaN
N3Tg,210
N4Tg,NaN
NABTNO,318.0001
NACASPAH,0
NACASPtm,NaN
NACHEX10ly,169.6666
NACHEX11ly,82.6666
NACHEX12ly,169.6666
NACHEX13ly,169.6666
NACHEX14ly,169.6666
NACHEX15ly,169.6666
NACHEX16ly,169.6666
NACHEX17ly,169.6666
NACHEX18ly,82.6666
NACHEX19ly,169.6666
NACHEX1ly,169.6666
NACHEX20ly,169.6666
NACHEX21ly,169.6666
NACHEX22ly,169.6666
NACHEX23ly,169.6666
NACHEX24ly,169.6666
NACHEX25ly,169.6666
NACHEX26ly,169.6666
NACHEX27ly,169.6666
NACHEX2ly,169.6666
NACHEX3ly,82.6666
NACHEX4ly,82.6666
NACHEX5ly,82.6666
NACHEX6ly,169.6666
NACHEX7ly,169.6666
NACHEX8ly,169.6666
NACHEX9ly,169.6666
NACHEXA10ly,82.6666
NACHEXA11ly,82.6666
NACHEXA12ly,82.6666
NACHEXA13ly,82.6666
NACHEXA14ly,82.6666
NACHEXA15ly,82.6666
NACHEXA16ly,82.6666
NACHEXA17ly,82.6666
NACHEXA18ly,82.6666
NACHEXA19ly,82.6666
NACHEXA1ly,82.6666
NACHEXA20ly,82.6666
NACHEXA21ly,82.6666
NACHEXA22ly,82.6666
NACHEXA2ly,82.6666
NACHEXA3ly,82.6666
NACHEXA4ly,82.6666
NACHEXA5ly,82.6666
NACHEXA6ly,82.6666
NACHEXA7ly,82.6666
NACHEXA8ly,82.6666
NACHEXA9ly,82.6666
NACUP,NaN
NADHtpu,NaN
NADHtru,NaN
NADNe,0
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,0
NADPtru,NaN
NADPtxu,NaN
NADtn,NaN
NADtru,NaN
NAGA2ly,94.6667
NAGAlby,NaN
NAGAly,94.6667
NAGLCAly,NaN
NAHCO3_HCLt,59.6667
NAIt,0.33333
NaKt,17.3333
NAt,361.6666
NAt3_1g,163
NAt5,98
NAtx,NaN
NBAHH_ir,135
NCAMUP,NaN
NCCt,0
NCKt,72.6666
NCNt,62
NDP10ex,369.9999
NDP3ex,369.9999
NDP6,70.6667
NDP7er,708
NDP7ex,369.9999
NDP7g,247.6667
NDP8,137.6667
NDP8ex,369.9999
NDPK10,428.3334
NDPK10n,72.3334
NDPK1m,330.3334
NDPK1n,72.3334
NDPK2n,72.3334
NDPK3m,330.3334
NDPK3n,72.3334
NDPK4m,150.6667
NDPK4n,72.3334
NDPK5m,330.3334
NDPK5n,72.3334
NDPK6m,330.3334
NDPK6n,72.3334
NDPK7m,150.6667
NDPK7n,72.3334
NDPK8m,330.3334
NDPK8n,72.3334
NDPK9n,72.3334
NH4t3r,0.33333
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,108.6667
NKCCt,108.6667
NMNATm,5.6667
NMNATn,15.6667
NMNATr,25.0001
NMNS,109.3333
NMNtn,NaN
NNATn,15.6667
NNMT,400.3333
NORANMT,0
NOS1,50.9999
NOS2,50.9999
NOt,NaN
NP1,58
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,22.3334
NRPPHRt4_2_r,0
NRPPHRtu,3
NRPPHRVESSEC,9
NRVNCCOAtx,NaN
NS26T2g,2
NS26Tg,2
NTD12,37.6667
NTD1m,1.3333
NTD2e,0
NTD2l,63.6667
NTD4e,4.6667
NTD4l,63.6667
NTD5l,63.6667
NTD5m,1.3333
NTD7e,4.6667
NTD7l,63.6667
NTD9e,4.6667
NTD9l,63.6667
NTP3e,369.9999
NTPP10,41.3334
NTPP9,41.3334
O16G1e,0
O16G2e,0
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
